location,commodity,time_operation,opex_production,amount_produced,production_cost_per_unit,opex_transport,amount_imported,per_unit_import_cost,weighted_cost_per_unit,total_cost,production_to_import_ratio,scenario
ROW,Aluminium,12,0.0,0.0,,101363.12431970208,553.64272312,1897.4160000000006,1897.4160000000006,1050490.5611314583,0.0,Tariffs
ROW,Aluminium,13,0.0,0.0,,115222.94350957104,629.34469156,1897.4160000000002,1897.4160000000002,1194128.687281009,0.0,Tariffs
ROW,Bauxite,0,2343.6503999999995,76.43999999999998,30.66,0.0,0.0,,30.66,2343.6503999999995,,Tariffs
ROW,Bauxite,1,2343.6503999999995,76.43999999999998,30.66,0.0,0.0,,30.66,2343.6503999999995,,Tariffs
ROW,Bauxite,2,2343.6503999999995,76.43999999999998,30.66,0.0,0.0,,30.66,2343.6503999999995,,Tariffs
ROW,Bauxite,3,2343.6503999999995,76.43999999999998,30.66,0.0,0.0,,30.66,2343.6503999999995,,Tariffs
ROW,Bauxite,4,2343.6503999999995,76.43999999999998,30.66,0.0,0.0,,30.66,2343.6503999999995,,Tariffs
ROW,Bauxite,5,2343.6503999999995,76.43999999999998,30.66,0.0,0.0,,30.66,2343.6503999999995,,Tariffs
ROW,Bauxite,6,2343.6503999999995,76.43999999999998,30.66,0.0,0.0,,30.66,2343.6503999999995,,Tariffs
ROW,Bauxite,7,2343.6503999999995,76.43999999999998,30.66,0.0,0.0,,30.66,2343.6503999999995,,Tariffs
ROW,Bauxite,8,2343.6503999999995,76.43999999999998,30.66,0.0,0.0,,30.66,2343.6503999999995,,Tariffs
ROW,Bauxite,9,2343.6503999999995,76.43999999999998,30.66,0.0,0.0,,30.66,2343.6503999999995,,Tariffs
ROW,Bauxite,10,6445.9584,210.24,30.66,0.0,0.0,,30.66,6445.9584,,Tariffs
ROW,Bauxite,11,6445.9584,210.24,30.66,0.0,0.0,,30.66,6445.9584,,Tariffs
ROW,Bauxite,12,6445.9584,210.24,30.66,0.0,0.0,,30.66,6445.9584,,Tariffs
ROW,Bauxite,13,6445.9584,210.24,30.66,0.0,0.0,,30.66,6445.9584,,Tariffs
ROW,Compressor,0,1874573.2488,34.72,53991.165,4654.801955917935,0.2706890000000008,67355.78016,53163.07266448099,1860212.5418872556,128.26527860385866,Tariffs
